post_code,post_date,district,square,bedroom,bathroom,house_direction,has_balcony,has_furniture,has_legal_info,is_hurried,floor,has_basement,house_type,price
257261,"[datetime.datetime(2022, 12, 21, 10, 14)]",Quận 7,42.0,2.0,2.0,đông,False,False,True,False,2,False,nhà riêng,1.56
257260,"[datetime.datetime(2022, 12, 21, 10, 17)]",Tân Phú,42.0,2.0,2.0,,True,False,False,True,2,False,nhà riêng,1.9
257256,"[datetime.datetime(2022, 12, 21, 10, 6)]",Quận 12,35.0,,,đông,False,False,True,True,2,False,nhà riêng,1.65
257253,"[datetime.datetime(2022, 12, 21, 10, 3)]",Bình Thạnh,48.0,5.0,5.0,,False,False,True,False,5,False,nhà riêng,7.5
257249,"[datetime.datetime(2022, 12, 21, 9, 53)]",Quận 5,40.8,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,5.5
257245,"[datetime.datetime(2022, 12, 21, 9, 51)]",Tân Phú,35.0,2.0,2.0,,False,False,True,False,1,False,nhà riêng,1.65
257240,"[datetime.datetime(2022, 12, 21, 9, 42)]",Quận 3,39.0,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,4.5
257239,"[datetime.datetime(2022, 12, 21, 9, 41)]",Quận 8,41.8,2.0,2.0,,False,False,True,False,2,False,nhà riêng,1.55
257237,"[datetime.datetime(2022, 12, 21, 9, 35)]",Gò Vấp,50.0,2.0,2.0,đông,False,False,True,False,3,False,nhà riêng,1.75
257235,"[datetime.datetime(2022, 12, 21, 9, 35)]",Quận 8,38.5,2.0,2.0,,False,False,True,False,2,False,nhà riêng,1.55
257233,"[datetime.datetime(2022, 12, 21, 9, 32)]",Quận 8,45.0,,2.0,,False,False,True,True,0,False,nhà riêng,1.85
257232,"[datetime.datetime(2022, 12, 21, 9, 30)]",Quận 8,46.0,2.0,2.0,đông,False,False,True,False,2,False,nhà riêng,1.9
257228,"[datetime.datetime(2022, 12, 21, 9, 22)]",Quận 8,40.7,2.0,2.0,đông,False,False,True,False,2,False,nhà riêng,1.59
257225,"[datetime.datetime(2022, 12, 21, 9, 19)]",Phú Nhuận,39.6,,2.0,đông,True,False,False,True,2,False,nhà riêng,3.2
257222,"[datetime.datetime(2022, 12, 21, 9, 12)]",Quận 8,45.6,2.0,2.0,,False,False,True,False,2,False,nhà riêng,1.75
257221,"[datetime.datetime(2022, 12, 21, 9, 10)]",Gò Vấp,48.0,2.0,2.0,,True,False,False,True,2,False,nhà riêng,1.6
257218,"[datetime.datetime(2022, 12, 21, 9, 5)]",Thủ Đức,52.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,1.0
257217,"[datetime.datetime(2022, 12, 21, 9, 2)]",Quận 7,38.5,,2.0,đông,False,False,True,True,0,False,nhà riêng,1.7
257211,"[datetime.datetime(2022, 12, 20, 18, 37)]",Tân Bình,193.0,4.0,4.0,đông,True,False,False,False,4,False,nhà mặt phố,4.0
257208,"[datetime.datetime(2022, 12, 20, 21, 11)]",Gò Vấp,,2.0,,,False,True,True,False,2,False,nhà riêng,4.2
257206,"[datetime.datetime(2022, 12, 20, 23, 1)]",Bình Tân,140.0,,1.0,đông,False,False,True,False,3,False,nhà riêng,3.7
257205,"[datetime.datetime(2022, 12, 21, 5, 31)]",Tân Bình,135.0,3.0,4.0,,False,False,True,True,3,False,nhà riêng,6.75
257187,"[datetime.datetime(2022, 12, 20, 15, 40)]",Gò Vấp,95.0,13.0,14.0,,False,False,False,False,5,False,nhà riêng,12.6
257180,"[datetime.datetime(2022, 12, 20, 15, 9)]",Hóc Môn,55.0,,3.0,,False,False,True,False,5,False,nhà riêng,0.65
257156,"[datetime.datetime(2022, 12, 19, 17, 25)]",Bình Thạnh,60.0,4.0,4.0,,False,False,False,False,8,False,nhà riêng,6.15
257153,"[datetime.datetime(2022, 12, 19, 19, 20)]",Phú Nhuận,43.1,5.0,4.0,,False,False,True,False,2,False,nhà riêng,5.85
257152,"[datetime.datetime(2022, 12, 19, 19, 22)]",Bình Thạnh,2.0,9.0,8.0,,False,False,True,False,1,False,nhà mặt phố,7.0
257142,"[datetime.datetime(2022, 12, 19, 22, 34)]",Bình Tân,120.0,,,đông,False,False,True,False,2,False,nhà riêng,4.6
257141,"[datetime.datetime(2022, 12, 19, 23, 25)]",Bình Tân,80.0,2.0,,tây,False,False,True,False,2,False,nhà riêng,3.1
257114,"[datetime.datetime(2022, 12, 20, 9, 33)]",Bình Tân,60.0,,,,False,False,True,False,2,False,nhà riêng,4.5
257102,"[datetime.datetime(2022, 12, 20, 10, 59)]",Bình Thạnh,45.0,3.0,3.0,đông-nam,True,False,True,False,5,False,nhà riêng,2.0
257092,"[datetime.datetime(2022, 12, 19, 16, 52)]",Bình Thạnh,42.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,2.1
257091,"[datetime.datetime(2022, 12, 19, 16, 47)]",Quận 10,64.0,4.0,3.0,,False,False,False,False,4,False,nhà mặt phố,22.0
257090,"[datetime.datetime(2022, 12, 19, 16, 42)]",Quận 11,70.0,,,,False,False,True,False,3,False,nhà mặt phố,22.5
257089,"[datetime.datetime(2022, 12, 19, 16, 38)]",Quận 10,,,,,False,False,False,False,5,False,nhà mặt phố,13.7
257088,"[datetime.datetime(2022, 12, 19, 16, 34)]",Tân Bình,39.6,,,,False,False,True,True,0,False,nhà riêng,1.77
257087,"[datetime.datetime(2022, 12, 19, 16, 29)]",Quận 11,67.0,2.0,2.0,,False,False,False,False,2,False,nhà mặt phố,11.5
257085,"[datetime.datetime(2022, 12, 19, 16, 21)]",Quận 11,110.0,,,,False,False,False,False,6,False,nhà riêng,12.5
257084,"[datetime.datetime(2022, 12, 19, 16, 18)]",Gò Vấp,21.0,2.0,1.0,,True,False,True,True,3,False,nhà mặt phố,1.8
257067,"[datetime.datetime(2022, 12, 19, 14, 42)]",Quận 7,15.0,2.0,1.0,,False,True,True,False,3,False,nhà riêng,2.4
257059,"[datetime.datetime(2022, 12, 19, 13, 52)]",Quận 8,48.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,1.75
257055,"[datetime.datetime(2022, 12, 19, 12, 17)]",Bình Thạnh,175.0,2.0,1.0,,False,False,False,True,8,True,nhà mặt phố,16.8
257053,"[datetime.datetime(2022, 12, 19, 11, 59)]",Gò Vấp,84.0,4.0,4.0,,False,False,True,False,6,False,nhà riêng,8.5
257048,"[datetime.datetime(2022, 12, 19, 11, 24)]",Tân Phú,16.0,2.0,2.0,,False,False,False,False,0,False,nhà riêng,6.0
257047,"[datetime.datetime(2022, 12, 19, 11, 23)]",Quận 8,40.0,,,,True,False,True,True,2,False,nhà riêng,1.55
257044,"[datetime.datetime(2022, 12, 19, 11, 14)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.55
257042,"[datetime.datetime(2022, 12, 19, 11, 11)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.95
257041,"[datetime.datetime(2022, 12, 19, 11, 8)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.55
257040,"[datetime.datetime(2022, 12, 19, 11, 6)]",Quận 7,40.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.9
257039,"[datetime.datetime(2022, 12, 19, 11, 4)]",Quận 8,48.0,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,1.45
257038,"[datetime.datetime(2022, 12, 19, 10, 56)]",Gò Vấp,45.5,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,1.8
257037,"[datetime.datetime(2022, 12, 19, 10, 51)]",Quận 7,38.5,2.0,2.0,,False,False,True,False,2,False,nhà riêng,1.7
257036,"[datetime.datetime(2022, 12, 19, 10, 35)]",Quận 12,38.5,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,1.75
257035,"[datetime.datetime(2022, 12, 19, 10, 34)]",Quận 7,45.6,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,1.95
257019,"[datetime.datetime(2022, 12, 16, 20, 24)]",Tân Bình,85.0,5.0,5.0,,True,True,True,True,6,False,nhà riêng,7.9
257003,"[datetime.datetime(2022, 12, 17, 9, 21)]",Quận 8,48.0,,3.0,đông,False,False,True,False,2,False,nhà riêng,1.57
257000,"[datetime.datetime(2022, 12, 17, 9, 43)]",Quận 7,48.65,2.0,3.0,,False,False,True,False,2,False,nhà riêng,1.69
256997,"[datetime.datetime(2022, 12, 17, 10, 24)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,2.05
256996,"[datetime.datetime(2022, 12, 17, 10, 26)]",Quận 8,48.0,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,1.95
256995,"[datetime.datetime(2022, 12, 17, 10, 28)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.95
256994,"[datetime.datetime(2022, 12, 17, 10, 30)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.85
256993,"[datetime.datetime(2022, 12, 17, 10, 32)]",Quận 8,48.0,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,1.75
256982,"[datetime.datetime(2022, 12, 17, 12, 28)]",Phú Nhuận,23.0,2.0,2.0,,True,False,True,False,3,False,nhà mặt phố,3.3
256981,"[datetime.datetime(2022, 12, 17, 13, 55)]",Quận 10,,6.0,6.0,,False,True,True,False,3,False,nhà riêng,9.0
256979,"[datetime.datetime(2022, 12, 17, 14, 9)]",Quận 11,,,,đông,False,False,False,False,5,False,nhà mặt phố,25.0
256978,"[datetime.datetime(2022, 12, 17, 14, 16)]",Quận 10,47.0,,,,False,False,False,False,5,False,nhà riêng,10.8
256976,"[datetime.datetime(2022, 12, 17, 14, 22)]",Quận 10,54.0,,,đông,False,False,False,False,6,False,nhà riêng,10.9
256975,"[datetime.datetime(2022, 12, 17, 14, 29)]",Quận 10,57.0,,,,False,False,False,False,4,False,nhà riêng,14.6
256972,"[datetime.datetime(2022, 12, 17, 14, 50)]",Quận 9,93.0,3.0,4.0,,False,False,True,True,3,False,nhà riêng,7.0
256967,"[datetime.datetime(2022, 12, 17, 15, 22)]",Quận 9,55.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,5.9
256966,"[datetime.datetime(2022, 12, 17, 15, 30)]",Bình Thạnh,45.0,4.0,5.0,đông,True,False,True,True,5,False,nhà riêng,4.0
256962,"[datetime.datetime(2022, 12, 17, 16, 54)]",Bình Thạnh,192.0,4.0,,đông,False,False,True,True,1,False,nhà riêng,12.9
256957,"[datetime.datetime(2022, 12, 17, 18, 41)]",Bình Thạnh,64.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,7.1
256956,"[datetime.datetime(2022, 12, 17, 20, 34)]",Gò Vấp,100.0,3.0,3.0,đông-nam,True,False,True,False,4,False,nhà riêng,8.3
256955,"[datetime.datetime(2022, 12, 17, 20, 58)]",Bình Chánh,90.0,3.0,2.0,đông,False,False,False,False,2,False,nhà riêng,1.15
256953,"[datetime.datetime(2022, 12, 17, 23, 29)]",Phú Nhuận,40.3,,,,False,True,True,False,4,False,nhà riêng,7.2
256951,"[datetime.datetime(2022, 12, 18, 9, 30)]",Bình Thạnh,82.0,3.0,,,False,False,True,False,2,False,nhà riêng,12.0
256948,"[datetime.datetime(2022, 12, 18, 9, 54)]",Quận 9,47.0,2.0,2.0,,False,False,True,False,1,False,nhà riêng,3.45
256947,"[datetime.datetime(2022, 12, 18, 9, 58)]",Quận 9,110.0,4.0,4.0,,False,True,True,False,4,False,nhà mặt phố,8.5
256945,"[datetime.datetime(2022, 12, 18, 10, 3)]",Quận 9,52.0,2.0,2.0,nam,True,True,False,False,3,False,nhà riêng,4.9
256944,"[datetime.datetime(2022, 12, 18, 10, 7)]",Quận 9,2.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,3.0
256943,"[datetime.datetime(2022, 12, 18, 10, 12)]",Quận 9,77.0,4.0,4.0,nam,False,True,False,False,0,False,nhà mặt phố,8.5
256940,"[datetime.datetime(2022, 12, 18, 11, 18)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.55
256939,"[datetime.datetime(2022, 12, 18, 11, 20)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.65
256938,"[datetime.datetime(2022, 12, 18, 11, 44)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.95
256937,"[datetime.datetime(2022, 12, 18, 11, 47)]",Quận 8,48.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.55
256936,"[datetime.datetime(2022, 12, 18, 12, 2)]",Gò Vấp,52.0,4.0,3.0,,False,False,False,False,4,False,nhà riêng,6.9
256935,"[datetime.datetime(2022, 12, 18, 12, 38)]",Bình Thạnh,112.0,5.0,5.0,,False,False,False,False,5,False,nhà riêng,8.8
256931,"[datetime.datetime(2022, 12, 18, 15, 26)]",Quận 3,65.0,6.0,,,False,False,True,False,4,False,nhà riêng,10.0
256930,"[datetime.datetime(2022, 12, 18, 15, 30)]",Quận 3,75.0,3.0,,,True,False,True,True,2,False,nhà riêng,8.3
256929,"[datetime.datetime(2022, 12, 18, 15, 32)]",Quận 10,30.0,3.0,,,False,False,True,True,4,False,nhà mặt phố,9.5
256928,"[datetime.datetime(2022, 12, 18, 15, 36)]",Quận 3,55.0,4.0,5.0,,False,False,True,False,4,False,nhà riêng,10.2
256927,"[datetime.datetime(2022, 12, 18, 15, 39)]",Quận 5,40.0,4.0,,,True,False,True,False,5,False,nhà riêng,10.0
256925,"[datetime.datetime(2022, 12, 18, 15, 42)]",Quận 5,60.0,4.0,,đông,False,False,True,False,3,False,nhà riêng,9.5
256924,"[datetime.datetime(2022, 12, 18, 16, 14)]",Gò Vấp,100.0,3.0,3.0,đông-nam,True,False,True,False,4,False,nhà riêng,8.3
256920,"[datetime.datetime(2022, 12, 18, 20, 53)]",Bình Thạnh,80.0,5.0,4.0,,True,False,True,False,4,False,nhà riêng,6.8
256918,"[datetime.datetime(2022, 12, 18, 21, 18)]",Bình Thạnh,74.0,4.0,3.0,,True,False,True,False,3,False,nhà riêng,6.8
256917,"[datetime.datetime(2022, 12, 18, 23, 12)]",Bình Tân,110.0,3.0,3.0,,False,True,True,False,3,False,nhà riêng,3.4
256916,"[datetime.datetime(2022, 12, 18, 23, 48)]",Bình Tân,75.0,,,đông,True,False,True,False,3,False,nhà riêng,3.1
256910,"[datetime.datetime(2022, 12, 19, 8, 54)]",Bình Tân,35.6,,,,False,False,False,True,0,False,nhà riêng,3.0
256906,"[datetime.datetime(2022, 12, 17, 13, 9)]",Bình Tân,52.0,2.0,,,False,False,True,False,5,False,nhà riêng,4.9
256905,"[datetime.datetime(2022, 12, 16, 17, 13)]",Quận 12,45.0,2.0,2.0,,False,False,True,True,0,False,nhà riêng,3.35
256896,"[datetime.datetime(2022, 12, 16, 16, 1)]",Tân Bình,54.0,2.0,3.0,,False,False,True,False,2,False,nhà riêng,4.6
256893,"[datetime.datetime(2022, 12, 16, 15, 51)]",Hóc Môn,190.0,3.0,2.0,đông,True,False,True,False,0,False,nhà mặt phố,9.5
256892,"[datetime.datetime(2022, 12, 16, 15, 40)]",Quận 10,,,,,False,False,False,False,5,False,nhà riêng,9.2
256891,"[datetime.datetime(2022, 12, 16, 15, 39)]",Gò Vấp,52.0,4.0,2.0,,False,False,False,False,4,False,nhà riêng,7.1
256890,"[datetime.datetime(2022, 12, 16, 15, 34)]",Gò Vấp,210.0,,,,False,False,True,False,0,False,nhà riêng,12.0
256889,"[datetime.datetime(2022, 12, 16, 15, 33)]",Tân Bình,45.0,5.0,,,True,False,False,False,4,False,nhà riêng,5.5
256888,"[datetime.datetime(2022, 12, 16, 15, 31)]",Quận 11,76.0,,,,False,False,False,False,4,False,nhà mặt phố,16.5
256887,"[datetime.datetime(2022, 12, 16, 15, 32)]",Phú Nhuận,74.6,3.0,3.0,,False,False,True,False,4,False,nhà riêng,2.4
256886,"[datetime.datetime(2022, 12, 16, 15, 26)]",Gò Vấp,80.0,5.0,6.0,tây,False,False,True,True,4,False,nhà riêng,7.5
256884,"[datetime.datetime(2022, 12, 16, 15, 13)]",Quận 11,63.0,4.0,3.0,,False,True,False,False,4,False,nhà riêng,8.8
256883,"[datetime.datetime(2022, 12, 16, 15, 9)]",Bình Thạnh,88.0,4.0,6.0,,False,True,True,False,5,False,nhà riêng,22.5
256882,"[datetime.datetime(2022, 12, 16, 15, 4)]",Quận 11,56.0,5.0,4.0,,False,False,False,False,5,False,nhà riêng,14.0
256880,"[datetime.datetime(2022, 12, 16, 14, 54)]",Quận 7,44.8,,2.0,,False,False,True,True,3,False,nhà riêng,1.8
256878,"[datetime.datetime(2022, 12, 16, 14, 34)]",Quận 8,38.5,2.0,2.0,,False,False,True,True,0,False,nhà riêng,1.7
256873,"[datetime.datetime(2022, 12, 16, 14, 18)]",Gò Vấp,220.0,,,,False,False,True,False,0,False,nhà riêng,12.5
256857,"[datetime.datetime(2022, 12, 16, 12, 10)]",Quận 8,48.0,2.0,2.0,,False,False,True,False,2,False,nhà mặt phố,7.5
256856,"[datetime.datetime(2022, 12, 16, 11, 24)]",Bình Thạnh,48.5,2.0,1.0,,False,False,True,False,1,False,nhà riêng,4.65
256853,"[datetime.datetime(2022, 12, 16, 11, 8)]",Gò Vấp,68.0,,,,False,False,True,False,8,False,nhà riêng,10.8
256851,"[datetime.datetime(2022, 12, 16, 11, 2)]",Thủ Đức,50.4,3.0,3.0,đông,False,True,True,False,3,False,nhà riêng,4.9
256849,"[datetime.datetime(2022, 12, 16, 10, 57)]",Bình Thạnh,75.0,6.0,8.0,,False,False,True,False,7,False,nhà riêng,10.5
256847,"[datetime.datetime(2022, 12, 16, 10, 56)]",Thủ Đức,50.4,3.0,3.0,,False,True,True,False,3,False,nhà riêng,4.9
256844,"[datetime.datetime(2022, 12, 16, 10, 51)]",Gò Vấp,65.0,4.0,6.0,,False,False,True,False,8,False,nhà riêng,3.5
256837,"[datetime.datetime(2022, 12, 15, 17, 12)]",Quận 7,38.5,2.0,2.0,đông,False,False,True,False,2,False,nhà riêng,1.55
256833,"[datetime.datetime(2022, 12, 15, 18, 50)]",Bình Thạnh,15.0,,,,True,False,False,False,1,False,nhà riêng,0.5
256832,"[datetime.datetime(2022, 12, 15, 19, 46)]",Bình Thạnh,194.8,3.0,4.0,,False,True,True,True,8,False,nhà riêng,8.0
256824,"[datetime.datetime(2022, 12, 15, 21, 52)]",Bình Tân,40.0,2.0,2.0,nam,True,False,True,True,3,False,nhà riêng,3.5
256822,"[datetime.datetime(2022, 12, 15, 22, 32)]",Bình Tân,40.0,,,đông,False,False,True,True,2,False,nhà riêng,3.2
256818,"[datetime.datetime(2022, 12, 15, 23, 12)]",Bình Tân,50.0,,,,False,False,True,True,0,False,nhà riêng,4.4
256812,"[datetime.datetime(2022, 12, 16, 8, 38)]",Gò Vấp,80.0,5.0,6.0,nam,True,False,True,False,5,False,nhà riêng,9.0
256799,"[datetime.datetime(2022, 12, 16, 9, 28)]",Gò Vấp,36.0,,,,False,True,True,False,2,False,nhà riêng,3.7
256796,"[datetime.datetime(2022, 12, 16, 9, 56)]",Thủ Đức,301.0,6.0,7.0,đông,False,False,True,False,6,False,nhà mặt phố,15.0
256790,"[datetime.datetime(2022, 12, 15, 17, 5)]",Bình Thạnh,48.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,1.75
256788,"[datetime.datetime(2022, 12, 15, 16, 59)]",Quận 7,38.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,1.59
256785,"[datetime.datetime(2022, 12, 15, 16, 49)]",Quận 11,78.0,,,,False,False,False,False,5,False,nhà mặt phố,21.5
256784,"[datetime.datetime(2022, 12, 15, 16, 46)]",Quận 11,,,,,False,False,False,False,1,False,nhà riêng,8.8
256783,"[datetime.datetime(2022, 12, 15, 16, 45)]",Bình Thạnh,45.0,3.0,3.0,,False,False,True,True,3,False,nhà riêng,1.0
256782,"[datetime.datetime(2022, 12, 15, 16, 44)]",Quận 11,87.0,4.0,,,False,False,False,False,2,False,nhà riêng,6.5
256781,"[datetime.datetime(2022, 12, 15, 16, 38)]",Quận 11,45.0,,,,False,False,False,False,6,False,nhà riêng,10.5
256780,"[datetime.datetime(2022, 12, 15, 16, 38)]",Bình Thạnh,41.8,,,,False,False,True,True,1,False,nhà riêng,1.0
256779,"[datetime.datetime(2022, 12, 15, 16, 36)]",Tân Bình,,,,đông,False,False,True,False,5,False,nhà mặt phố,13.6
256778,"[datetime.datetime(2022, 12, 15, 16, 33)]",Quận 1,36.0,,,,False,False,False,False,0,False,nhà riêng,6.9
256775,"[datetime.datetime(2022, 12, 15, 16, 5)]",Quận 1,81.0,6.0,4.0,,False,False,True,False,1,False,nhà mặt phố,22.5
256773,"[datetime.datetime(2022, 12, 15, 16, 2)]",Phú Nhuận,38.0,5.0,4.0,,False,False,True,False,5,False,nhà riêng,7.0
256772,"[datetime.datetime(2022, 12, 15, 16, 0)]",Bình Thạnh,127.0,3.0,4.0,,False,False,True,False,2,False,nhà riêng,5.45
256771,"[datetime.datetime(2022, 12, 15, 15, 57)]",Quận 9,40.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,1.7
256770,"[datetime.datetime(2022, 12, 15, 15, 45)]",Bình Thạnh,48.0,4.0,3.0,,False,False,True,False,13,False,nhà riêng,6.7
256768,"[datetime.datetime(2022, 12, 15, 15, 24)]",Bình Thạnh,48.0,4.0,3.0,,False,False,True,False,3,False,nhà riêng,6.6
256754,"[datetime.datetime(2022, 12, 15, 14, 44)]",Bình Thạnh,19.0,2.0,2.0,,False,False,False,True,2,False,nhà riêng,2.0
256739,"[datetime.datetime(2022, 12, 15, 12, 9)]",Bình Thạnh,66.0,,,,False,False,False,False,3,False,nhà riêng,10.0
256728,"[datetime.datetime(2022, 12, 15, 11, 11)]",Quận 10,80.0,,,,False,False,True,True,2,False,nhà riêng,5.0
256727,"[datetime.datetime(2022, 12, 15, 11, 8)]",Bình Thạnh,122.0,,2.0,,False,False,True,False,2,False,nhà riêng,19.0
256723,"[datetime.datetime(2022, 12, 15, 10, 50)]",Quận 10,64.0,6.0,,,False,False,False,False,4,False,nhà riêng,11.0
256717,"[datetime.datetime(2022, 12, 15, 10, 30)]",Quận 12,200.0,4.0,5.0,tây,True,False,True,False,5,False,nhà riêng,5.0
256716,"[datetime.datetime(2022, 12, 15, 10, 29)]",Quận 7,60.0,4.0,5.0,,False,False,True,False,3,False,nhà mặt phố,5.9
256714,"[datetime.datetime(2022, 12, 12, 20, 55)]",Gò Vấp,16.0,2.0,2.0,tây,True,False,True,True,3,False,nhà riêng,2.25
256709,"[datetime.datetime(2022, 12, 14, 12, 48)]",Bình Tân,95.0,2.0,,đông,True,False,True,False,2,False,nhà riêng,3.7
256703,"[datetime.datetime(2022, 12, 14, 14, 25)]",Bình Thạnh,47.0,,5.0,,True,True,True,False,5,False,nhà riêng,6.1
256702,"[datetime.datetime(2022, 12, 14, 14, 25)]",Phú Nhuận,66.0,3.0,3.0,,False,False,False,False,0,False,nhà riêng,6.2
256701,"[datetime.datetime(2022, 12, 14, 14, 26)]",Gò Vấp,21.0,2.0,1.0,,False,False,True,True,2,False,nhà riêng,1.8
256699,"[datetime.datetime(2022, 12, 14, 14, 45)]",Gò Vấp,68.0,5.0,5.0,,True,False,False,True,4,False,nhà riêng,5.5
256693,"[datetime.datetime(2022, 12, 14, 15, 6)]",Quận 1,52.0,3.0,3.0,,False,False,False,True,2,False,nhà riêng,10.25
256685,"[datetime.datetime(2022, 12, 14, 15, 33)]",Bình Thạnh,133.0,,,,False,False,True,False,0,False,nhà riêng,12.5
256677,"[datetime.datetime(2022, 12, 14, 16, 29)]",Quận 10,64.0,6.0,,,False,False,False,False,4,False,nhà riêng,11.0
256673,"[datetime.datetime(2022, 12, 14, 16, 41)]",Tân Bình,25.0,5.0,5.0,,False,False,False,True,4,False,nhà riêng,9.3
256672,"[datetime.datetime(2022, 12, 14, 16, 45)]",Bình Thạnh,48.0,4.0,3.0,đông,False,False,True,False,3,False,nhà riêng,6.6
282034,"[datetime.datetime(2023, 10, 28, 21, 32)]",Bình Tân,48.0,,2.0,,False,False,True,False,2,False,nhà riêng,3.9
282033,"[datetime.datetime(2023, 10, 28, 22, 9)]",Gò Vấp,53.0,3.0,3.0,,False,False,True,False,4,False,nhà riêng,6.8
282021,"[datetime.datetime(2023, 10, 29, 13, 50)]",Quận 7,52.0,4.0,3.0,đông,False,False,True,False,5,False,nhà riêng,8.1
282020,"[datetime.datetime(2023, 10, 29, 13, 50)]",Bình Thạnh,77.0,3.0,,,True,True,False,False,0,False,nhà riêng,4.8
282018,"[datetime.datetime(2023, 10, 29, 13, 57)]",Tân Phú,60.0,2.0,2.0,tây,True,False,True,False,5,False,nhà riêng,6.3
282014,"[datetime.datetime(2023, 10, 29, 14, 54)]",Quận 2,119.0,3.0,3.0,đông,False,True,True,False,0,False,nhà riêng,6.0
282013,"[datetime.datetime(2023, 10, 29, 16, 17)]",Quận 9,80.0,3.0,4.0,,True,False,True,False,4,False,nhà mặt phố,8.0
282009,"[datetime.datetime(2023, 10, 29, 17, 39)]",Hóc Môn,250.0,4.0,3.0,,False,False,True,False,2,False,nhà mặt phố,7.2
