url,title,post_code,post_date,district,price,square,bedroom,bathroom
https://batdongsan.vn/nha-chinh-chu-hem-xe-hoi-vao-luon-trong-nha-nguyen-thi-huynh-p8-phu-nhuan-r278525,"Nhà chính chủ hẻm xe hơi vào luôn trong nhà Nguyễn Thị Huỳnh, P.8, Phú Nhuận",278525,"[datetime.datetime(2023, 9, 19, 13, 37)]",Phú Nhuận,6.6,48.0,4.0,4.0
https://batdongsan.vn/ban-gap-giam-200-tr-nha-2-tang-52m2-hem-thong-thoang-dang-cho-thue-r278519,"Bán gấp giảm 200 tr nhà 2 tầng, 52m2, hẻm thông thoáng, đang cho thuê",278519,"[datetime.datetime(2023, 9, 19, 13, 55)]",Quận 9,3.3,52.0,3.0,2.0
https://batdongsan.vn/4pn-bach-dang-34x13-59ty-p15-binh-thanh-r278514,4PN Bạch Đằng 3.4x13 5.9tỷ P15 Bình Thạnh,278514,"[datetime.datetime(2023, 9, 19, 14, 22)]",Bình Thạnh,5.9,44.0,4.0,3.0
https://batdongsan.vn/hxh-4pn-5x16-nguyen-cuu-van-9-ty-p17-binh-thanh-r278513,Hxh 4pn 5x16 nguyễn Cửu Vân 9 tỷ P17 Bình Thạnh,278513,"[datetime.datetime(2023, 9, 19, 14, 28)]",Bình Thạnh,9.0,80.0,4.0,3.0
https://batdongsan.vn/nha-dep-gia-tot-quan-10-r278499,nhà đẹp giá tốt quận 10,278499,"[datetime.datetime(2023, 9, 18, 16, 8)]",Quận 10,,,,
https://batdongsan.vn/nha-sieu-vip-trung-tam-phuong-5-binh-thanh-4-tang-btct-rong-4m-4x-ty-r278498,"NHÀ SIÊU VIP TRUNG TÂM PHƯỜNG 5, BÌNH THẠNH, 4 TẦNG BTCT, RỘNG 4M, 4.x TỶ",278498,"[datetime.datetime(2023, 9, 18, 16, 15)]",Bình Thạnh,4.8,40.0,3.0,3.0
https://batdongsan.vn/hem-to-8m-57-ty-quang-trung-4x17-p14-go-vap-r278497,"Hẻm to 8m 5,7 tỷ Quang Trung 4x17 P14 Gò Vấp",278497,"[datetime.datetime(2023, 9, 18, 16, 16)]",Gò Vấp,5.7,68.0,5.0,5.0
https://batdongsan.vn/6pn-le-loi-4x14-3-lau-p4-go-vap-48-ty-r278496,"6pn Lê Lợi 4x14 3 lầu P4 Gò Vấp 4,8 tỷ",278496,"[datetime.datetime(2023, 9, 18, 16, 25)]",Gò Vấp,4.8,56.0,6.0,5.0
https://batdongsan.vn/ban-nha-mat-tien-kd-tan-phu-4-tang-4x25m-tan-quy-gia-re-r278495,Bán nhà mặt tiền KD Tân PHú- 4 tầng 4x25m-Tân Quý- giá rẻ.,278495,"[datetime.datetime(2023, 9, 18, 16, 38)]",Tân Phú,9.38,100.0,5.0,4.0
https://batdongsan.vn/nha-ban-sieu-depduong-339-phuoc-long-b-6-x-15-hem-xe-hoi-tranh-so-rienghoan-cong-chua-r278490,NHÀ BÁN SIÊU ĐẸP.ĐƯỜNG 339 Phước Long B. 6 X 15. HẺM XE HƠI TRÁNH. Sổ riêng.Hoàn công CHUẨ,278490,"[datetime.datetime(2023, 9, 18, 16, 59)]",Quận 9,84.0,88.0,4.0,3.0
https://batdongsan.vn/mat-tien-nhua-12m-p6-go-vap-khong-quy-hoach-gan-cho-truong-hoc-3-ty1-r278488,"MẶT TIỀN nhựa 12m, P.6 GÒ VẤP, không quy hoạch, gần chợ, trường học_3 tỷ1",278488,"[datetime.datetime(2023, 9, 18, 17, 5)]",Gò Vấp,3.1,20.0,1.0,1.0
https://batdongsan.vn/biet-thu-mini-huynh-tan-phat-quan-7-3-tang-12345-m2-chi-6x-ty-r278487,"BIỆT THỰ MINI, Huỳnh Tấn Phát, Quận 7, 3 tầng, 123,45 m2, chỉ 6.x tỷ.",278487,"[datetime.datetime(2023, 9, 18, 17, 18)]",Quận 7,6.0,124.0,3.0,4.0
https://batdongsan.vn/nha-moi-dep-long-lanh-tan-phu-60m2-5-tang-6pn-xe-hoi-ngu-trong-nha-gia-nhinh-7-ty-r278484,+ NHÀ MỚI ĐẸP LONG LANH-TÂN PHÚ-60M2- 5 TẦNG -6PN- XE HƠI NGỦ TRONG NHÀ - GIÁ NHỈNH 7 TỶ,278484,"[datetime.datetime(2023, 9, 18, 18, 25)]",Tân Phú,76.0,60.0,,
https://batdongsan.vn/ban-nha-quan-3-villa-mini-xe-tai-do-cua-full-noi-that-cao-cap-67ty-r278483,Bán Nhà Quận 3 - Villa Mini - Xe Tải Đỗ Cửa - Full Nội Thất Cao Cấp - 6.7Tỷ,278483,"[datetime.datetime(2023, 9, 18, 19, 9)]",Quận 3,6.7,35.0,,
https://batdongsan.vn/nha-mt-sat-do-xuan-hop5pn-5wcduong-xe-taisan-rong-ban-cong-thoangchi-58trm2-r278481,"Nhà MT sát Đỗ Xuân Hợp,5PN 5WC,đường xe tải,sân rộng , ban công thoáng,chỉ 58tr/m2",278481,"[datetime.datetime(2023, 9, 18, 21, 22)]",Quận 9,5.2,73.0,5.0,5.0
https://batdongsan.vn/ban-nha-mat-tien-le-duy-nhuan-phuong-12-quan-tan-binh-r278470,Bán nhà mặt tiền Lê Duy Nhuận phường 12 quận Tân Bình,278470,"[datetime.datetime(2023, 9, 19, 8, 47)]",Tân Bình,5.5,33.0,4.0,5.0
https://batdongsan.vn/vip-nha-mat-tien-kinh-doanh-nguyen-tu-gian-phuong-12-go-vap-95m2-4-x-23-4-tang-nhinh-11-ty-r278462,Vip Nhà Mặt Tiền Kinh Doanh Nguyễn Tư Giản Phường 12 Gò Vấp 95m2 4 x 23 4 Tầng Nhỉnh 11 Tỷ,278462,"[datetime.datetime(2023, 9, 19, 9, 19)]",Gò Vấp,11.5,95.0,5.0,6.0
https://batdongsan.vn/nha-sat-mat-tien-bach-dang-phuong-15-binh-thanh-4-tang-btct-50m2-5x-ty-r278460,"NHÀ SÁT MẶT TIỀN BẠCH ĐẰNG, PHƯỜNG 15, BÌNH THẠNH, 4 TẦNG BTCT, 50M2, 5.x TỶ",278460,"[datetime.datetime(2023, 9, 19, 9, 33)]",Bình Thạnh,5.8,50.0,4.0,3.0
https://batdongsan.vn/nha-rong-o-to-do-cua-truong-chinh-gan-cho-vo-thanh-trang-54-ty-r278456,"Nhà rộng ô tô đỗ cửa Trường Chinh, gần Chợ Võ Thành Trang, 5.4 tỷ",278456,"[datetime.datetime(2023, 9, 19, 10, 9)]",Tân Bình,5.4,63.0,2.0,2.0
https://batdongsan.vn/ban-nha-nguyen-thuong-hien-phuong-5-binh-thanh-dt-458m2-gia-2ty650-r278452,"Bán nhà Nguyễn Thượng Hiền, phường 5, Bình Thạnh DT 45.8m2 giá 2tỷ650",278452,"[datetime.datetime(2023, 9, 18, 10, 5)]",Bình Thạnh,2.65,46.0,4.0,3.0
https://batdongsan.vn/can-ban-nha-moi-hem-thong-oto-6m-nguyen-tu-gian-kinh-doanh-tot-chi-nhinh-5ty-r278451,"Cần Bán Nhà Mới Hẻm Thông oto 6m, Nguyễn Tư Giản, Kinh doanh tốt, Chỉ nhỉnh 5tỷ",278451,"[datetime.datetime(2023, 9, 18, 10, 17)]",Gò Vấp,5.6,44.0,,
https://batdongsan.vn/nha-ke-hem-oto-6m-phan-dang-luu-phuong-1-phu-nhuan-2-tang-btct-rong-45m-3x-ty-r278444,"NHÀ KẾ HẺM ÔTÔ 6M PHAN ĐĂNG LƯU, PHƯỜNG 1, PHÚ NHUẬN, 2 TẦNG BTCT, RỘNG 4.5M, 3.x TỶ",278444,"[datetime.datetime(2023, 9, 18, 10, 35)]",Phú Nhuận,3.5,30.0,2.0,2.0
https://batdongsan.vn/ban-ha-4-tang-gan-mt-ten-lua-o-to-dau-nha-3-tang-4x25-binh-tan-r278441,Bán hà 4 tầng gần mt Tên Lửa-Ô tô đậu nhà- 3 tầng 4x25-Bình tân.,278441,"[datetime.datetime(2023, 9, 18, 10, 48)]",Bình Tân,7.38,100.0,4.0,3.0
https://batdongsan.vn/nha-dep-gia-re-dt-45x17m-3lau-full-noi-that-r278434,✅✅ NHÀ ĐẸP GIÁ RẺ ✅ DT 4.5x17m 3lầu full nội thất,278434,"[datetime.datetime(2023, 9, 18, 11, 58)]",Nhà Bè,5.9,72.0,4.0,3.0
https://batdongsan.vn/nha-mat-tien-hem-xay-moi-dt-4x135m-3lau-gia-6ty5-r278432,✅✅ NHÀ MẶT TIỀN HẺM ✅ xây mới DT 4x13.5m 3lầu giá 6tỷ5,278432,"[datetime.datetime(2023, 9, 18, 12, 7)]",Nhà Bè,6.5,54.0,4.0,5.0
https://batdongsan.vn/ban-nha-90m2-duong-so-9-linh-tay-thu-ducngay-pham-van-dong-r278431,BÁN NHÀ 90m2. ĐƯỜNG SỐ 9 LINH TÂY - THỦ ĐỨC.NGAY PHẠM VĂN ĐỒNG,278431,"[datetime.datetime(2023, 9, 18, 12, 11)]",Thủ Đức,5.7,90.0,10.0,10.0
https://batdongsan.vn/ban-nha-hxh-gan-kdc-van-phat-hung-hoang-quoc-viet-quan-7-2-tang-4x10m-nhinh-4-ty-r278429,"Bán Nhà HXH gần KDC VẠN PHÁT HƯNG, Hoàng Quốc Việt, Quận 7, 2 tầng 4x10m, nhỉnh 4 tỷ.",278429,"[datetime.datetime(2023, 9, 18, 12, 25)]",Quận 7,,40.0,2.0,2.0
https://batdongsan.vn/mat-tien-6m-thong-le-van-quoi-binh-tan-nha-duc-60m2-chi-48-ty-lh-0948362610-r278419,"MẶT TIỀN 6M THÔNG LÊ VĂN QUỚI BÌNH TÂN, NHÀ ĐÚC 60M2 CHỈ 4,8 TỶ, LH 0948362610",278419,"[datetime.datetime(2023, 9, 18, 13, 52)]",Bình Tân,4.8,60.0,,
https://batdongsan.vn/aeon-mall-huong-lo-3-binh-hung-hoa-50m2-2t-chi-36-ty-lh-0948362610-r278410,"AEON MALL HƯƠNG LỘ 3, BÌNH HƯNG HÒA, 50M2-2T, CHỈ 3,6 TỶ, LH 0948362610",278410,"[datetime.datetime(2023, 9, 18, 14, 38)]",Bình Tân,3.6,50.0,,
https://batdongsan.vn/nha-ban-3-tang-dep-co-san-dau-xe-hoi-truong-tho-trung-tam-tpthu-duc-r278405,"Nhà bán 3 Tầng đẹp có sân đậu xe hơi, Trường Thọ trung tâm Tp.Thủ Đức",278405,"[datetime.datetime(2023, 9, 18, 14, 56)]",Thủ Đức,8.88,88.6,4.0,5.0
https://batdongsan.vn/thanh-ly-nha-1-tret-3-lau-dt-san-1874m2-tai-duong-14-f5-go-vap-gia-2ty750-r278397,"Thanh lý nhà 1 trệt 3 lầu DT sàn 187,4m2 tại đường 14 F.5 Gò Vấp giá 2tỷ750",278397,"[datetime.datetime(2023, 9, 18, 15, 27)]",Gò Vấp,2.75,58.0,6.0,5.0
https://batdongsan.vn/thanh-ly-nha-1-tret-3-lau-dt-san-1874m2-tai-duong-14-f5-go-vap-gia-2ty750-r278396,"Thanh lý nhà 1 trệt 3 lầu DT sàn 187,4m2 tại đường 14 F.5 Gò Vấp giá 2tỷ750",278396,"[datetime.datetime(2023, 9, 18, 15, 27)]",Gò Vấp,2.75,58.0,6.0,5.0
https://batdongsan.vn/ban-nha-gan-kdc-nam-hung-vuong-3pn-ngang-5m-gia-4-ty-r278393,Bán nhà gần KDC Nam Hùng Vương 3PN ngang 5m giá 4 tỷ,278393,"[datetime.datetime(2023, 9, 12, 21, 50)]",Bình Tân,4.0,70.0,3.0,2.0
https://batdongsan.vn/nha-dep-giam-200-tr-3-tang-no-hau-mt-duong-gan-cho-hiep-binhgiga-mall-r278392,"Nhà đẹp giảm 200 tr ,3 tầng nở hậu MT đường gần chợ Hiệp Bình,Giga Mall",278392,"[datetime.datetime(2023, 9, 16, 23, 14)]",Thủ Đức,5.8,70.0,4.0,3.0
https://batdongsan.vn/ban-nha-gia-re-ngang-135m-gan-mt-cho-le-dinh-can-oto-tai-binh-tan-r278386,Bán nhà giá rẻ- ngang 13.5m gần mt chợ lê đình cần-Ôtô tải-Bình tân,278386,"[datetime.datetime(2023, 9, 17, 7, 49)]",Bình Tân,9.98,270.0,20.0,20.0
https://batdongsan.vn/nha-hem-o-to-ky-dong-p9-q3-dt-47m2-xay-4-tang-dang-cho-thue-17-trth-so-san-r278378,"Nhà hẻm ô tô Kỳ Đồng, P9, Q3. DT 47m2 xây 4 tầng, đang cho thuê 17 tr/th. Sổ sẵn",278378,"[datetime.datetime(2023, 9, 17, 9, 40)]",Quận 3,2.45,47.0,6.0,4.0
https://batdongsan.vn/nha-2-mat-hem-hxh-gan-duong-bach-dang-nhinh-4-ty-r278374,"Nhà 2 mặt hẻm, HXH, gần đường Bạch Đằng, NHỈNH 4 tỷ",278374,"[datetime.datetime(2023, 9, 17, 11, 17)]",Bình Thạnh,4.8,38.0,2.0,2.0
https://batdongsan.vn/nha-sat-hem-oto-8m-ke-nguyen-huu-canh-phuong-22-binh-thanh-50m2-4x-ty-r278370,"NHÀ SÁT HẺM ÔTÔ 8M KẾ NGUYỄN HỮU CẢNH, PHƯỜNG 22, BÌNH THẠNH, 50M2, 4.x TỶ",278370,"[datetime.datetime(2023, 9, 17, 13, 9)]",Bình Thạnh,4.2,50.0,2.0,2.0
https://batdongsan.vn/nha-dep-tay-hoa-hxh-5-pn-5-wcthoang-mat-yen-tinh-r278369,"Nhà đẹp Tây Hòa , HXH ,5 PN 5 WC,thoáng mát , yên tĩnh",278369,"[datetime.datetime(2023, 9, 17, 13, 9)]",Quận 9,4.7,65.0,5.0,5.0
https://batdongsan.vn/nha-3-mat-hem-thong-2-tang-ngay-no-trang-long-nhinh-5-ty-r278367,"Nhà 3 mặt, hẻm thông, 2 tầng, ngay Nơ Trang Long, Nhỉnh 5 tỷ",278367,"[datetime.datetime(2023, 9, 17, 13, 27)]",Bình Thạnh,5.3,40.0,2.0,2.0
https://batdongsan.vn/ban-biet-thu-mini-nguyen-binh-nha-be-4-tang-803m2-chi-6-ty-r278365,"Bán biệt thự mini Nguyễn Bình, Nhà bè, 4 tầng 80,3m2, chỉ 6 tỷ.",278365,"[datetime.datetime(2023, 9, 17, 14, 5)]",Nhà Bè,6.0,81.0,4.0,5.0
https://batdongsan.vn/ban-nha-hem-3m-tran-xuan-soan-q7-2-tang-45m-10m-co-no-hau-35-ty-r278364,"Bán nhà hẻm 3m Trần Xuân Soạn, Q7. 2 tầng 4.5m × 10m, có nở hậu. 3.5 tỷ",278364,"[datetime.datetime(2023, 9, 17, 14, 14)]",Quận 7,3.0,45.0,2.0,2.0
https://batdongsan.vn/ban-gap-nha-hxh-huynh-tan-phat-nha-be-vi-tri-dep-2-tang-36m2-3x-ty-r278363,"Bán gấp nhà HXH Huỳnh Tấn Phát, Nhà Bè, vị trí đẹp, 2 tầng 36m2, 3x tỷ.",278363,"[datetime.datetime(2023, 9, 17, 14, 18)]",Nhà Bè,3.0,36.0,2.0,2.0
https://batdongsan.vn/ban-nha-duong-ho-ba-phan-ngay-nga-tu-mk5x1365m2-vuong-vuc-kinh-doanh-da-nganh-r278360,BÁN NHÀ ĐƯỜNG Hồ Bá Phấn-NGAY NGÃ TƯ MK.(5X13)65m2. VUÔNG VỨC-KINH DOANH DA NGÀNH,278360,"[datetime.datetime(2023, 9, 17, 16, 3)]",Quận 9,5.8,65.0,3.0,2.0
https://batdongsan.vn/hxh-ho-hoc-lam-an-lac-binh-tan-84m2-chi-42-ty-lh-0948362610-r278359,"HXH HỒ HỌC LÃM, AN LẠC, BÌNH TÂN, 84M2 CHỈ 4,2 TỶ, LH 0948362610",278359,"[datetime.datetime(2023, 9, 17, 18, 8)]",Bình Tân,4.2,84.0,,
https://batdongsan.vn/ban-gap-nha-chuyen-ra-nuoc-ngoai-song-nha-moi-100-tran-cao-van-phuong-12-phu-nhuan-r278358,"Bán gấp nhà chuyển ra nước ngoài sống nhà mới 100% Trần Cao Vân, Phường 12, Phú Nhuận",278358,"[datetime.datetime(2023, 9, 17, 18, 23)]",Phú Nhuận,,21.12,,
https://batdongsan.vn/chinh-chu-ban-nha-3-tang-duong-dang-van-bi-truong-tho-thu-duc-gia-65-ty-r278357,"Chính Chủ Bán Nhà 3 Tầng Đường Đặng Văn Bi, Trường Thọ, Thủ Đức, giá 6,5 tỷ",278357,"[datetime.datetime(2023, 9, 17, 19, 41)]",Thủ Đức,6.5,55.0,4.0,5.0
https://batdongsan.vn/ban-nha-gia-sieu-re-hong-lac-tan-binh-5-tang-62m2-chi-499ty-gia-con-tl-r278349,"Bán nhà giá siêu rẻ Hồng Lạc Tân Bình, 5 tầng 62m2, Chỉ 4,99Tỷ, giá còn TL",278349,"[datetime.datetime(2023, 9, 18, 6, 20)]",Tân Bình,,,,
https://batdongsan.vn/nha-dep-hem-8m-xe-tai-kinh-doanh-4-x-16-3-tang-chi-nhinh-4-ty-ngay-tan-huong-tan-phu-sat-cho-hiep-tan-r278348,"NHÀ ĐẸP  HẺM 8M XE TẢI- KINH DOANH ( 4 x 16 ) - 3 TẦNG  -CHỈ NHỈNH   4 TỶ  - NGAY TÂN HƯƠNG, TÂN PHÚ - SÁT CHỢ HIỆP TÂN",278348,"[datetime.datetime(2023, 9, 18, 7, 1)]",Tân Phú,4.0,45.0,4.0,3.0
https://batdongsan.vn/mat-tien-kinh-doanh-tt-quan-6-nha-5-tang-4x20m-cxphu-lam-b-gia-re-r278325,Mặt tiền kinh doanh-TT Quận 6-Nhà 5 tầng 4x20m- CXPhú Lâm B -Giá rẻ.,278325,"[datetime.datetime(2023, 9, 16, 15, 13)]",Quận 6,12.68,80.0,5.0,5.0
https://batdongsan.vn/mat-tien-kinh-doanh-tt-quan-6-nha-5-tang-4x20m-cxphu-lam-b-gia-re-r278324,Mặt tiền kinh doanh-TT Quận 6-Nhà 5 tầng 4x20m- CXPhú Lâm B -Giá rẻ.,278324,"[datetime.datetime(2023, 9, 16, 15, 13)]",Quận 6,12.68,80.0,5.0,5.0
https://batdongsan.vn/ban-nha-hem-xe-hoi-ngay-kdc-nam-hung-vuong-an-lac-bt-64m2-2-tang-r278320,Bán Nhà Hẻm Xe Hơi Ngay KDC Nam Hùng Vương - An Lạc - BT. 64m2 - 2 Tầng,278320,"[datetime.datetime(2023, 9, 16, 15, 44)]",Bình Tân,4.9,64.0,2.0,2.0
https://batdongsan.vn/hiem-nha-moi-hem-oto-ma-lo-btd-a-binh-tan-52m2-2-tang-chi-41-ty-lh-0948362610-r278319,"HIẾM, NHÀ MỚI HẺM OTO MÃ LÒ, BTĐ-A, BÌNH TÂN, 52M2, 2 TẦNG, CHỈ 4,1 TỶ, LH 0948362610",278319,"[datetime.datetime(2023, 9, 16, 15, 46)]",Bình Tân,4.1,52.0,,
https://batdongsan.vn/nha-hem-o-to-do-cua-truong-chinh-gan-khu-bau-cat-35-ty-r278311,"Nhà hẻm ô tô đỗ cửa Trường Chinh, gần Khu Bàu Cát, 3.5 tỷ",278311,"[datetime.datetime(2023, 9, 16, 16, 53)]",Tân Bình,3.5,38.0,2.0,2.0
https://batdongsan.vn/nha-sat-mat-tien-trung-tam-phuong-5-phu-nhuan-2-tang-btct-50m2-3x-ty-r278310,"NHÀ SÁT MẶT TIỀN TRUNG TÂM PHƯỜNG 5, PHÚ NHUẬN, 2 TẦNG BTCT, 50M2, 3.x TỶ",278310,"[datetime.datetime(2023, 9, 16, 17, 9)]",Phú Nhuận,3.8,50.0,3.0,2.0
https://batdongsan.vn/ban-nha-duong-11-phuong-linh-xuan-tp-thu-duc2-mat-hem-6m-85m2-r278309,BÁN NHÀ ĐƯỜNG 11 PHƯỜNG LINH XUÂN TP - THỦ ĐỨC.2 MẶT HẺM 6M. 85M2,278309,"[datetime.datetime(2023, 9, 16, 17, 22)]",Thủ Đức,5.3,85.0,3.0,2.0
https://batdongsan.vn/nha-ban-duong-so-8linh-xuan-thu-duchem-o-to-tranhngay-gan-san-bong-linh-xuan-r278307,NHÀ BÁN ĐƯỜNG SỐ 8.LINH XUÂN - THỦ ĐỨC.HẺM Ô TÔ TRÁNH.NGAY GẦN SÂN BÓNG LINH XUÂN,278307,"[datetime.datetime(2023, 9, 16, 18, 54)]",Thủ Đức,5.6,58.0,3.0,2.0
https://batdongsan.vn/tuan-cao-r278300,tuan cao,278300,"[datetime.datetime(2023, 9, 16, 14, 32)]",Quận 9,,148.0,4.0,2.0
https://batdongsan.vn/nha-dep-do-xuan-hop-4-tang-5pn-4wc-mt-duong-lon-kinh-doanh-tot-r278297,"Nhà đẹp Đỗ Xuân Hợp 4 tầng, 5PN 4WC ,MT đường lớn ,kinh doanh tốt",278297,"[datetime.datetime(2023, 9, 9, 14, 43)]",Quận 9,5.2,75.0,5.0,4.0
https://batdongsan.vn/ban-nha-quan-3-villa-mini-xe-tai-do-cua-full-noi-that-cao-cap-67ty-r278295,Bán Nhà Quận 3 - Villa Mini - Xe Tải Đỗ Cửa - Full Nội Thất Cao Cấp - 6.7Tỷ,278295,"[datetime.datetime(2023, 9, 15, 14, 35)]",Quận 3,6.7,35.0,,
https://batdongsan.vn/bannha-1tret-2-lauduong-dang-van-bip-truong-tho-dt-606-m-gia-58-ty-r278294,"Bán.nhà 1trệt 2 lầu,đường Đặng Văn Bi.P Trường Thọ, dt 60,6 m² Giá 5,8 Tỷ",278294,"[datetime.datetime(2023, 9, 15, 14, 50)]",Thủ Đức,5.8,60.6,3.0,3.0
https://batdongsan.vn/bannha-1tret-2-lauduong-dang-van-bip-truong-tho-dt-606-m-gia-58-ty-r278293,"Bán.nhà 1trệt 2 lầu,đường Đặng Văn Bi.P Trường Thọ, dt 60,6 m² Giá 5,8 Tỷ",278293,"[datetime.datetime(2023, 9, 15, 14, 50)]",Thủ Đức,5.8,60.6,3.0,3.0
https://batdongsan.vn/ban-nha-phuong-binh-thohem-xe-hoitang-toan-bo-noi-that-xin-xo54x12-65m2-r278291,"BÁN NHÀ, PHƯỜNG BÌNH THỌ.HẺM XE HƠI.TẶNG TOÀN BỘ NỘI THẤT XỊN XÒ.5.4x12. 65m2",278291,"[datetime.datetime(2023, 9, 15, 14, 55)]",Thủ Đức,8.1,65.0,4.0,3.0
https://batdongsan.vn/nha-o-to-do-cua-canh-ngan-hang-acb-phan-huy-ich-375-ty-r278289,"Nhà ô tô đỗ cửa, cạnh ngân hàng ACB Phan Huy Ích, 3.75 tỷ",278289,"[datetime.datetime(2023, 9, 15, 14, 59)]",Tân Bình,3.75,39.0,2.0,2.0
https://batdongsan.vn/ban-nha-cap-4-hai-can-lien-ke-cu-xa-phu-lam-b-quan-6-dien-tich-160m2-r278284,Bán nhà Cấp 4 Hai Căn Liền Kề - Cư Xá Phú Lâm B - Quận 6. Diện tích: 160m2,278284,"[datetime.datetime(2023, 9, 15, 15, 40)]",Quận 6,16.8,160.0,5.0,3.0
https://batdongsan.vn/ban-nha-c4-can-goc-khong-lo-gioi-huong-lo-2-binh-tan-hem-nhua-7m-r278282,Bán Nhà C4 Căn Góc Không Lộ Giới - Hương Lộ 2 - Bình Tân. Hẻm Nhựa 7m.,278282,"[datetime.datetime(2023, 9, 15, 15, 50)]",Bình Tân,14.0,160.0,5.0,5.0
https://batdongsan.vn/nha-hai-mat-tien-trung-tam-phuong-17-binh-thanh-2-tang-btct-60m2-5x-ty-r278271,"NHÀ HAI MẶT TIỀN TRUNG TÂM PHƯỜNG 17, BÌNH THẠNH, 2 TẦNG BTCT, 60M2, 5.x TỶ",278271,"[datetime.datetime(2023, 9, 15, 16, 33)]",Bình Thạnh,5.7,60.0,2.0,2.0
https://batdongsan.vn/ban-nha-hem-xe-hoiduong-so-8-phuong-linh-xuan-tp-thu-duc130m2-r278267,BÁN NHÀ HẺM XE HƠI.ĐƯỜNG SỐ 8 PHƯỜNG LINH XUÂN-TP THỦ ĐỨC.130M2,278267,"[datetime.datetime(2023, 9, 15, 17, 5)]",Thủ Đức,4.9,130.0,2.0,1.0
https://batdongsan.vn/hem-thong-huynh-van-nghe-48m2-3-ty-shr-khong-quy-hoach-r278263,"Hẻm thông Huỳnh Văn Nghệ 48m2, 3 tỷ, SHR không quy hoạch",278263,"[datetime.datetime(2023, 9, 15, 17, 40)]",Gò Vấp,3.0,48.0,2.0,1.0
https://batdongsan.vn/35-m2-nha-2-tang-nha-moi-vao-o-ngay-trung-tam-linh-trung-tp-thu-duc-chi-26-ty-r278262,35 M2 - NHÀ 2 TẦNG - NHÀ MỚI VÀO Ở NGAY - TRUNG TÂM LINH TRUNG (TP THỦ ĐỨC) - CHỈ 2.6 TỶ,278262,"[datetime.datetime(2023, 9, 15, 17, 53)]",Thủ Đức,2.6,35.0,,
https://batdongsan.vn/tim-dau-nha-moi-vao-o-ngay-gia-chi-nhinh-2-ty-trung-tam-linh-trung-thu-duc-r278261,TÌM ĐÂU NHÀ MỚI VÀO Ở NGAY GIÁ CHỈ NHỈNH 2 TỶ TRUNG TÂM LINH TRUNG THỦ ĐỨC,278261,"[datetime.datetime(2023, 9, 15, 17, 55)]",Thủ Đức,2.6,35.0,,
https://batdongsan.vn/nha-moi-dep-lung-linh-4-tang-trung-tam-go-vap-hem-nhua-xe-tai-vao-nhinh-7-ty-r278260,NHÀ MỚI ĐẸP LUNG LINH – 4 TẦNG- TRUNG TÂM GÒ VẤP – HẺM NHỰA XE TẢI VÀO – NHỈNH 7 TỶ,278260,"[datetime.datetime(2023, 9, 15, 19, 41)]",Gò Vấp,,56.1,,
https://batdongsan.vn/nha-do-xuan-hop-4-tang-6pn-5wc-hxhdang-cho-thue-thu-nhap-tot-r278255,"Nhà Đỗ Xuân Hợp, 4 tầng ,6PN, 5WC, HXH,đang cho thuê thu nhập tốt",278255,"[datetime.datetime(2023, 9, 15, 22, 23)]",Quận 9,5.2,110.0,,
https://batdongsan.vn/tan-huong-tan-phu-3tang-hem-xe-tai-thong-kd-4x-165m-gia-nhinh-4-ty-r278247,"Tân Hương, Tân Phú-3Tầng-Hẻm Xe Tải Thông KD- 4x 16,5m Gía Nhỉnh 4 Tỷ",278247,"[datetime.datetime(2023, 9, 16, 8, 34)]",Tân Phú,4.0,45.0,3.0,3.0
https://batdongsan.vn/ban-nha-duong-tan-son-nhi-phuong-tan-son-nhi-tan-phu-r278241,Bán nhà đường Tân Sơn Nhì Phường Tân Sơn Nhì Tân Phú,278241,"[datetime.datetime(2023, 9, 16, 9, 59)]",Tân Phú,10.7,64.0,3.0,3.0
https://batdongsan.vn/hxh-tranh-duong-so-51-phuong-14-go-vap-53m2-3-tang-chi-64-ty-r278237,"HXH tránh Đường số 51 Phường 14 Gò Vấp, 53m2, 3 tầng chỉ 6.4 tỷ",278237,"[datetime.datetime(2023, 9, 16, 10, 31)]",Gò Vấp,6.4,53.0,3.0,3.0
https://batdongsan.vn/nha-hem-xe-tai-8m-trung-tam-phuong-3-binh-thanh-3-tang-btct-ngang-45m-4x-ty-r278236,"NHÀ HẺM XE TẢI 8M TRUNG TÂM PHƯỜNG 3, BÌNH THẠNH, 3 TẦNG BTCT, NGANG 4.5M, 4.x TỶ",278236,"[datetime.datetime(2023, 9, 16, 10, 31)]",Bình Thạnh,4.9,40.0,4.0,3.0
https://batdongsan.vn/giam-18-ty-pham-huy-thong-phuong-7-go-vap-70m2-5-tang-chi-107-ty-r278228,"Giảm 1.8 tỷ. Phạm Huy Thông Phường 7 Gò Vấp, 70m2, 5 tầng chỉ 10.7 tỷ",278228,"[datetime.datetime(2023, 9, 16, 11, 55)]",Gò Vấp,10.7,70.0,5.0,6.0
https://batdongsan.vn/ma-lo-bhh-a-oto-thong-vao-nha-56m2-4-tang-chi-435-ty-lh-0948362610-r278224,"MÃ LÒ, BHH-A, OTO THÔNG VÀO NHÀ, 56M2, 4 TẦNG, CHỈ 4,35 TỶ, LH 0948362610",278224,"[datetime.datetime(2023, 9, 16, 12, 40)]",Bình Tân,4.35,56.0,,
